,metor
127,0.06410256410256411
128,0.16833333333333333
129,0.049019607843137254
130,0.6002938034188035
131,0.0303030303030303
132,0.07352941176470588
133,0.34136980685131196
134,0.13245033112582782
135,0.0
136,0.2100437876299945
137,0.40726130469720206
138,0.38413413413413416
139,0.04524886877828054
140,0.2861538461538462
141,0.0
142,0.2161815068493151
143,0.2354430379746836
144,0.12254901960784315
145,0.4003139717425432
146,0.0617283950617284
147,0.41296296296296303
148,0.25660569105691056
149,0.14492753623188406
150,0.056497175141242945
151,0.530952380952381
152,0.05
153,0.04424778761061947
154,0.0
155,0.053191489361702135
156,0.07936507936507937
157,0.0
158,0.0
159,0.25952743902439024
160,0.4482993197278912
161,0.2842592592592593
162,0.050505050505050504
163,0.15527950310559008
164,0.23554104477611942
165,0.2191840277777778
166,0.1149425287356322
167,0.12195121951219513
168,0.21339712918660286
169,0.13333333333333336
170,0.3506944444444444
171,0.028409090909090908
172,0.29788312840664216
173,0.42613636363636365
174,0.4275862068965517
175,0.05617977528089889
176,0.06976744186046512
177,0.05813953488372092
178,0.3116531165311654
179,0.3533635676492819
180,0.13392857142857142
181,0.16129032258064516
182,0.15625
183,0.15756302521008406
184,0.6658448389217622
185,0.42240587695133147
186,0.649464749134948
187,0.3716666666666667
188,0.03816793893129771
189,0.10526315789473682
190,0.2985074626865672
191,0.12605042016806722
192,0.44075963718820865
193,0.4800380228136883
194,0.27929568913175473
195,0.40608465608465605
196,0.13241220495106507
197,0.4121863799283154
198,0.26382978723404255
199,0.17222222222222222
200,0.11210762331838565
201,0.06622516556291393
202,0.11627906976744186
203,0.28714107365792757
204,0.08130081300813008
205,0.5724137931034482
206,0.22123893805309738
207,0.1801801801801802
208,0.078125
209,0.10638297872340427
210,0.035211267605633804
211,0.10416666666666667
212,0.32341750259425806
213,0.37831050228310503
214,0.16605166051660517
215,0.1865671641791045
216,0.5625000000000001
217,0.09803921568627452
218,0.0
219,0.22522522522522523
220,0.2521475118483412
221,0.0900900900900901
222,0.43314500941619594
223,0.2525252525252526
224,0.054151624548736475
225,0.2652310924369748
226,0.06993006993006992
227,0.2362204724409449
228,0.34510869565217395
229,0.1388888888888889
